背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,出塁率,長打率,OPS,year,team
41,小瀬浩之,左,.262,58,156,130,15,34,7,20.6,8,0,1,1-0-0,45,19,31,16,0,1,7,2,7,3,70.0,1,0,1,.342,.346,.688,2008,Bs
42,カブレラ,右,.315,138,576,504,88,159,2,1.3,28,2,36,24-11-0,299,104,110,62,5,6,0,4,2,2,50.0,9,0,17,.394,.593,.987,2008,Bs
44,鈴木郁洋,右,.167,27,21,18,11,3,0,0.0,0,0,0,-,3,0,9,1,0,0,2,0,2,0,100.0,0,0,0,.211,.167,.377,2008,Bs
46,古木克明,左,.222,21,50,45,4,10,1,10.0,2,1,0,-,14,4,8,3,0,2,0,0,0,1,0.0,0,0,2,.300,.311,.611,2008,Bs
52,坂口智隆,左,.278,142,588,540,68,150,31,20.7,15,6,2,1-1-0,183,32,77,23,0,4,17,4,13,3,81.3,2,0,9,.310,.339,.649,2008,Bs
53,相川良太,右,.200,10,22,20,2,4,0,0.0,1,0,2,2-0-0,11,6,6,1,0,1,0,0,0,0,-,1,0,1,.273,.550,.823,2008,Bs
54,一輝,右,.295,48,153,139,19,41,4,9.8,10,0,5,2-2-0,66,20,34,10,0,1,1,2,1,0,100.0,1,0,4,.342,.475,.817,2008,Bs
60,牧田勝吾,右,.250,13,31,28,2,7,1,14.3,2,0,0,-,9,1,4,0,0,2,0,1,0,1,0.0,0,0,2,.290,.321,.612,2008,Bs
61,伊藤光,右,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
66,由田慎太郎,左,.100,7,10,10,1,1,0,0.0,0,0,0,-,1,0,6,0,0,0,0,0,0,0,-,0,0,0,.100,.100,.200,2008,Bs
67,横山徹也,右,.000,2,1,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2008,Bs
11,川越英隆,右,-,51,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,2,0,0,-,-,.000,2008,Bs
12,コロンカ,左,-,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
13,清水章夫,左,-,34,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
14,岸田護,右,-,12,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2008,Bs
15,加藤大輔,右,.000,63,1,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2008,Bs
17,香月良太,右,-,32,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2008,Bs
18,山口和男,右,-,34,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2008,Bs
19,金子千尋,左,.000,29,2,2,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2008,Bs
20,山本省吾,左,.000,30,4,4,0,0,0,-,0,0,0,-,0,0,3,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2008,Bs
28,小松聖,右,-,36,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2008,Bs
33,高木康成,左,-,10,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
34,本柳和也,右,-,58,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
35,大久保勝信,右,-,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
39,鴨志田貴司,右,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
40,宮本大輔,右,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
43,菊地原毅,左,-,55,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2008,Bs
45,光原逸裕,右,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
48,吉野誠,左,-,43,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
49,中山慎也,左,.000,10,6,6,0,0,0,-,0,0,0,-,0,0,6,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2008,Bs
50,オルティズ,右,.000,17,6,5,0,0,0,-,0,0,0,-,0,0,3,0,0,0,1,0,0,0,-,2,0,0,.000,.000,.000,2008,Bs
65,近藤一樹,右,.000,26,4,3,0,0,0,-,0,0,0,-,0,0,1,0,0,0,1,0,0,0,-,1,0,0,.000,.000,.000,2008,Bs
91,ヤング,右,-,11,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
99,吉川勝成,右,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2008,Bs
00,山﨑浩司,右,.297,97,276,246,29,73,4,5.5,13,0,3,1-2-0,95,26,44,16,0,2,11,1,2,4,33.3,4,0,4,.343,.386,.730,2009,Bs
0,森山周,左,.000,34,12,11,11,0,0,-,0,0,0,-,0,0,2,1,0,0,0,0,3,1,75.0,1,0,0,.083,.000,.083,2009,Bs
1,後藤光尊,左,.274,54,219,208,23,57,3,5.3,12,0,4,3-1-0,81,17,36,8,1,0,1,2,8,3,72.7,6,0,4,.298,.389,.688,2009,Bs
3,フェルナンデス,右,.261,117,447,410,43,107,9,8.4,21,0,15,10-4-0,173,47,71,31,1,4,0,2,4,0,100.0,8,0,15,.318,.422,.740,2009,Bs
4,阿部真宏,右,.264,46,182,148,13,39,1,2.6,10,1,1,0-1-0,54,23,19,18,0,1,14,1,1,1,50.0,5,0,4,.345,.365,.710,2009,Bs
6,大村直之,左,.291,119,462,419,32,122,9,7.4,21,0,0,-,143,30,35,18,2,6,14,5,5,12,29.4,2,0,10,.326,.341,.667,2009,Bs
7,濱中治,右,.208,26,83,77,8,16,1,6.3,3,0,6,2-3-0,37,12,21,5,1,0,0,1,0,1,0.0,0,0,1,.253,.481,.734,2009,Bs
8,ローズ,左,.308,84,346,295,41,91,2,2.2,15,0,22,11-8-0,172,62,74,44,7,4,0,3,0,1,0.0,0,0,5,.402,.583,.985,2009,Bs
10,大引啓次,右,.278,107,425,349,55,97,7,7.2,23,1,5,2-3-0,137,25,84,33,1,8,34,1,3,3,50.0,9,0,6,.353,.393,.745,2009,Bs
22,前田大輔,右,.273,19,41,33,5,9,0,0.0,3,0,0,-,12,2,7,4,0,0,4,0,0,2,0.0,0,0,0,.351,.364,.715,2009,Bs
23,北川博敏,右,.273,103,302,267,29,73,6,8.2,18,0,2,1-1-0,97,31,37,19,1,6,4,6,0,0,-,6,0,9,.329,.363,.692,2009,Bs
25,迎祐一郎,右,.286,8,8,7,2,2,0,0.0,1,0,0,-,3,0,2,1,0,0,0,0,1,0,100.0,0,0,0,.375,.429,.804,2009,Bs
27,日高剛,左,.254,93,315,295,22,75,5,6.7,15,0,5,2-3-0,105,34,36,13,0,3,2,2,1,2,33.3,2,1,12,.291,.356,.647,2009,Bs
30,ラロッカ,右,.287,74,291,261,28,75,3,4.0,16,0,12,6-4-0,127,43,36,17,0,12,0,1,0,0,-,8,0,4,.357,.487,.844,2009,Bs
31,塩崎真,右,.234,66,106,94,11,22,0,0.0,5,0,2,1-1-0,33,7,29,8,0,0,3,1,0,1,0.0,1,0,4,.291,.351,.642,2009,Bs
36,下山真二,右,.256,99,335,285,37,73,5,6.8,17,2,13,6-7-0,133,47,76,37,1,3,10,0,4,2,66.7,0,0,5,.348,.467,.814,2009,Bs
37,辻俊哉,右,.250,25,38,36,3,9,1,11.1,1,0,0,-,10,1,5,1,0,1,0,0,1,0,100.0,0,0,0,.289,.278,.567,2009,Bs
41,小瀬浩之,左,.303,78,216,198,24,60,14,23.3,9,1,0,-,71,11,40,11,0,0,4,3,7,3,70.0,1,0,0,.335,.359,.693,2009,Bs
42,カブレラ,右,.314,65,275,239,37,75,4,5.3,10,0,13,5-7-0,124,39,53,33,0,2,0,1,0,0,-,1,0,10,.400,.519,.919,2009,Bs
44,鈴木郁洋,右,.200,63,161,140,13,28,3,10.7,5,0,0,-,33,8,28,14,0,1,6,0,8,2,80.0,3,4,2,.277,.236,.513,2009,Bs
46,古木克明,左,.231,9,14,13,0,3,0,0.0,1,0,0,-,4,0,5,1,0,0,0,0,0,0,-,0,0,0,.286,.308,.593,2009,Bs
52,坂口智隆,左,.317,137,594,526,82,167,22,13.2,23,7,5,3-2-0,219,50,81,52,0,4,8,4,16,4,80.0,2,0,8,.381,.416,.797,2009,Bs
53,相川良太,右,.300,10,23,20,0,6,0,0.0,4,0,0,-,10,1,5,3,1,0,0,0,0,1,0.0,0,0,2,.391,.500,.891,2009,Bs
54,一輝,右,.239,58,150,142,14,34,1,2.9,7,0,3,1-2-0,50,28,53,4,0,2,1,1,1,0,100.0,5,0,2,.268,.352,.621,2009,Bs
55,岡田貴弘,左,.158,43,157,139,18,22,0,0.0,2,0,7,4-3-0,45,13,59,13,0,4,1,0,0,1,0.0,2,0,4,.250,.324,.574,2009,Bs
60,高波文一,右,.000,12,3,3,3,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,2,0,100.0,0,0,0,.000,.000,.000,2009,Bs
66,由田慎太郎,左,.182,12,11,11,0,2,0,0.0,0,0,0,-,2,1,0,0,0,0,0,0,0,0,-,0,0,0,.182,.182,.364,2009,Bs
67,横山徹也,右,.421,10,19,19,2,8,0,0.0,2,0,0,-,10,1,5,0,0,0,0,0,0,0,-,0,0,1,.421,.526,.947,2009,Bs
11,川越英隆,右,.000,24,1,1,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,1,0,0,.000,.000,.000,2009,Bs
12,ボーグルソン,右,.000,30,1,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,.000,.000,.000,2009,Bs
13,清水章夫,左,-,58,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
14,岸田護,右,-,19,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
15,加藤大輔,右,-,48,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
16,平野佳寿,右,.167,20,6,6,0,1,0,0.0,0,0,0,-,1,0,2,0,0,0,0,0,0,0,-,0,0,0,.167,.167,.333,2009,Bs
17,香月良太,右,.000,64,1,1,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2009,Bs
19,金子千尋,左,.200,32,5,5,0,1,1,100.0,0,0,0,-,1,0,1,0,0,0,0,0,0,0,-,1,0,0,.200,.200,.400,2009,Bs
20,山本省吾,左,.200,27,5,5,0,1,0,0.0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,-,0,0,0,.200,.200,.400,2009,Bs
24,レスター,右,-,20,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
26,伊原正樹,左,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
28,小松聖,右,-,17,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,3,0,0,-,-,.000,2009,Bs
29,小林賢司,右,-,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
33,高木康成,左,-,6,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
34,本柳和也,右,-,6,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
35,大久保勝信,右,-,47,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
39,鴨志田貴司,右,-,8,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
43,菊地原毅,左,-,45,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
45,光原逸裕,右,.000,3,1,1,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2009,Bs
48,吉野誠,左,-,12,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
49,中山慎也,左,-,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
50,金澤健人,右,-,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
63,西勇輝,右,-,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
64,西川雅人,右,-,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
65,近藤一樹,右,.000,24,4,4,0,0,0,-,0,0,0,-,0,0,3,0,0,0,0,0,0,0,-,2,0,0,.000,.000,.000,2009,Bs
68,仁藤拓馬,右,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2009,Bs
0,森山周,左,.331,68,149,130,26,43,11,25.6,2,0,0,-,45,9,21,8,0,0,10,1,5,2,71.4,0,0,2,.367,.346,.713,2010,Bs
1,後藤光尊,左,.295,143,632,590,82,174,9,5.2,32,3,16,13-3-0,260,73,96,32,2,8,0,2,2,1,66.7,8,0,20,.339,.441,.779,2010,Bs
2,山﨑浩司,右,.186,78,197,177,10,33,4,12.1,7,0,2,1-1-0,46,20,35,9,0,3,8,0,1,1,50.0,4,0,3,.238,.260,.498,2010,Bs
3,一輝,右,.229,16,53,48,6,11,0,0.0,0,2,0,-,15,1,6,3,0,0,2,0,1,0,100.0,1,0,2,.275,.313,.587,2010,Bs
4,赤田将吾,両,.217,79,290,253,42,55,3,5.5,8,1,8,4-2-0,89,34,66,22,0,0,14,1,3,1,75.0,2,0,5,.279,.352,.631,2010,Bs
5,バイナム,左,.138,16,29,29,5,4,0,0.0,2,0,0,-,6,1,9,0,0,0,0,0,0,0,-,3,0,0,.138,.207,.345,2010,Bs
6,大村直之,左,.000,2,2,2,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2010,Bs
7,濱中治,右,.143,4,14,14,1,2,0,0.0,1,0,0,-,3,1,4,0,0,0,0,0,0,0,-,1,0,0,.143,.214,.357,2010,Bs
9,坂口智隆,左,.308,138,622,558,84,172,19,11.0,31,10,5,3-2-0,238,50,77,52,0,4,7,1,12,6,66.7,1,0,13,.371,.427,.797,2010,Bs
10,大引啓次,右,.236,85,260,216,33,51,4,7.8,9,3,2,2-0-0,72,23,52,25,0,1,15,3,0,0,-,6,0,4,.314,.333,.648,2010,Bs
22,前田大輔,右,.218,28,65,55,7,12,0,0.0,1,0,1,1-0-0,16,6,12,4,0,1,4,1,0,0,-,1,0,1,.279,.291,.570,2010,Bs
23,北川博敏,右,.307,119,403,362,42,111,6,5.4,25,0,12,7-3-0,172,61,65,28,0,7,0,6,2,1,66.7,4,0,6,.362,.475,.837,2010,Bs
27,日高剛,左,.279,79,243,219,18,61,5,8.2,9,0,6,5-1-0,88,24,25,18,1,1,4,1,0,0,-,2,1,8,.335,.402,.737,2010,Bs
30,ラロッカ,右,.256,42,158,133,16,34,3,8.8,8,0,7,5-2-0,63,21,18,15,0,9,0,1,0,1,0.0,6,0,3,.367,.474,.841,2010,Bs
31,塩崎真,右,.188,35,56,48,5,9,0,0.0,0,0,1,0-1-0,12,1,13,5,0,1,2,0,0,0,-,0,0,2,.278,.250,.528,2010,Bs
33,田口壮,右,.261,53,131,119,17,31,4,12.9,6,0,3,2-1-0,46,10,28,7,0,1,2,2,1,0,100.0,1,0,4,.302,.387,.689,2010,Bs
36,下山真二,右,.213,31,89,80,12,17,2,11.8,3,1,1,1-0-0,25,7,17,7,0,0,2,0,0,0,-,2,0,3,.276,.313,.588,2010,Bs
37,辻俊哉,右,.250,5,4,4,0,1,0,0.0,0,0,0,-,1,0,1,0,0,0,0,0,0,0,-,0,0,1,.250,.250,.500,2010,Bs
40,喜田剛,左,.235,10,17,17,1,4,0,0.0,2,0,0,-,6,2,5,0,0,0,0,0,0,0,-,0,0,0,.235,.353,.588,2010,Bs
42,カブレラ,右,.331,112,481,408,66,135,2,1.5,21,2,24,15-4-2,232,82,91,69,4,2,0,2,1,0,100.0,4,0,14,.428,.569,.997,2010,Bs
44,鈴木郁洋,右,.156,86,224,192,9,30,6,20.0,5,1,1,1-0-0,40,12,65,14,0,1,17,0,1,0,100.0,3,3,3,.217,.208,.426,2010,Bs
50,荒金久雄,右,.269,64,204,175,30,47,4,8.5,16,1,3,3-0-0,74,16,49,14,0,8,6,1,0,1,0.0,1,0,4,.348,.423,.771,2010,Bs
52,バルディリス,右,.301,118,434,385,44,116,12,10.3,20,0,14,9-4-0,178,50,61,31,1,10,2,6,1,1,50.0,7,0,9,.363,.462,.826,2010,Bs
54,金子圭輔,両,.217,31,51,46,2,10,0,0.0,2,1,0,-,14,2,16,2,0,1,2,0,4,1,80.0,2,0,1,.265,.304,.570,2010,Bs
55,Ｔ－岡田,左,.284,129,520,461,70,131,6,4.6,31,2,33,18-8-1,265,96,136,49,1,6,0,4,0,0,-,6,0,11,.358,.575,.933,2010,Bs
59,セギノール,両,.189,11,38,37,1,7,0,0.0,3,0,0,-,10,3,11,0,0,1,0,0,0,0,-,0,0,0,.211,.270,.481,2010,Bs
61,伊藤光,右,.000,2,4,4,0,0,0,-,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2010,Bs
66,由田慎太郎,左,.067,17,15,15,1,1,0,0.0,1,0,0,-,2,0,4,0,0,0,0,0,0,0,-,0,0,0,.067,.133,.200,2010,Bs
67,横山徹也,右,.267,11,15,15,1,4,0,0.0,1,0,0,-,5,1,6,0,0,0,0,0,0,0,-,0,0,1,.267,.333,.600,2010,Bs
91,カラバイヨ,右,.257,36,125,113,12,29,1,3.4,4,0,7,3-3-0,54,18,46,11,1,1,0,0,0,0,-,3,0,0,.328,.478,.806,2010,Bs
25,迎祐一郎,右,.167,3,9,6,1,1,0,0.0,0,0,0,-,1,0,0,1,0,0,2,0,0,0,-,1,0,0,.286,.167,.452,2010,Bs
11,大久保勝信,右,-,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
12,木佐貫洋,右,.000,28,5,3,0,0,0,-,0,0,0,-,0,0,2,2,0,0,0,0,0,0,-,1,0,0,.400,.000,.400,2010,Bs
14,古川秀一,左,-,33,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
15,加藤大輔,右,-,20,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
16,平野佳寿,右,-,63,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2010,Bs
17,香月良太,右,-,46,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
18,岸田護,右,-,57,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2010,Bs
19,金子千尋,左,.000,30,5,4,0,0,0,-,0,0,0,-,0,0,2,0,0,0,1,0,0,0,-,1,0,0,.000,.000,.000,2010,Bs
20,山本省吾,左,.000,23,5,5,0,0,0,-,0,0,0,-,0,0,3,0,0,0,0,0,0,0,-,0,0,0,.000,.000,.000,2010,Bs
24,レスター,右,-,35,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
25,長谷川昌幸,右,-,6,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2010,Bs
26,伊原正樹,左,-,6,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
28,小松聖,右,.000,29,7,6,0,0,0,-,0,0,0,-,0,0,2,0,0,0,1,0,0,0,-,0,0,0,.000,.000,.000,2010,Bs
35,比嘉幹貴,右,-,24,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,1,0,0,-,-,.000,2010,Bs
39,鴨志田貴司,右,-,26,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
43,阿南徹,両,-,17,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
45,光原逸裕,右,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
46,菊地原毅,左,-,18,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
48,吉野誠,左,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
49,中山慎也,左,-,11,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
57,山田修義,左,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
60,前田祐二,左,-,20,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
62,山崎正貴,右,-,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
63,西勇輝,右,-,18,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
64,西川雅人,右,-,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,.000,2010,Bs
65,近藤一樹,右,.167,24,6,6,0,1,0,0.0,1,0,0,-,2,0,3,0,0,0,0,0,0,0,-,4,0,0,.167,.333,.500,2010,Bs
00,坪井智哉,左,.250,3,8,8,0,2,1,50.0,1,0,0,-,3,1,2,0,0,0,0,0,0,0,-,0,0,0,.250,.375,.625,2011,Bs
0,森山周,左,.186,82,125,113,19,21,7,33.3,1,0,0,-,22,4,19,6,0,0,6,0,5,2,71.4,1,0,1,.227,.195,.422,2011,Bs
1,後藤光尊,左,.312,130,553,526,54,164,13,7.9,19,4,8,5-2-1,215,55,74,17,2,5,0,5,14,6,70.0,10,0,9,.336,.409,.745,2011,Bs
2,山﨑浩司,右,.247,48,85,77,6,19,4,21.1,1,0,1,1-0-0,23,10,10,5,0,1,1,1,3,1,75.0,1,0,3,.298,.299,.596,2011,Bs
3,李承燁,左,.201,122,432,394,28,79,4,5.1,20,0,15,10-5-0,144,51,121,32,1,0,0,6,0,0,-,4,0,8,.257,.365,.622,2011,Bs
4,赤田将吾,両,.305,77,246,226,17,69,8,11.6,8,1,0,-,79,17,52,18,0,0,2,0,0,3,0.0,0,0,3,.357,.350,.706,2011,Bs
5,ヘスマン,右,.192,48,142,130,9,25,0,0.0,6,0,6,3-2-0,49,14,46,11,0,1,0,0,0,0,-,1,0,2,.261,.377,.637,2011,Bs
6,金子圭輔,両,.000,11,16,12,0,0,0,-,0,0,0,-,0,0,4,1,0,0,3,0,0,0,-,2,0,0,.077,.000,.077,2011,Bs
8,駿太,左,.100,30,47,40,4,4,0,0.0,1,0,0,-,5,1,13,1,0,0,6,0,0,1,0.0,1,0,0,.122,.125,.247,2011,Bs
9,坂口智隆,左,.297,144,651,590,84,175,25,14.3,20,7,3,3-0-0,218,45,77,54,2,4,2,1,5,5,50.0,0,0,11,.359,.369,.729,2011,Bs
10,大引啓次,右,.244,127,501,405,36,99,10,10.1,15,2,1,0-1-0,121,34,66,52,0,1,42,1,3,3,50.0,11,0,3,.331,.299,.630,2011,Bs
22,前田大輔,右,.050,12,24,20,0,1,0,0.0,0,0,0,-,1,0,5,1,0,0,3,0,0,0,-,0,0,0,.095,.050,.145,2011,Bs
23,北川博敏,右,.258,51,172,159,11,41,1,2.4,11,0,1,1-0-0,55,17,23,8,0,2,1,2,0,0,-,0,0,4,.298,.346,.644,2011,Bs
27,日高剛,左,.068,26,50,44,1,3,0,0.0,1,0,0,-,4,2,12,5,0,1,0,0,0,0,-,0,0,1,.180,.091,.271,2011,Bs
31,荒金久雄,右,.205,38,92,83,8,17,3,17.6,5,0,2,0-2-0,28,8,24,8,0,1,0,0,0,0,-,1,0,0,.283,.337,.620,2011,Bs
33,田口壮,右,.273,62,239,198,27,54,4,7.4,10,0,0,-,64,15,36,15,1,3,23,0,3,1,75.0,0,0,5,.333,.323,.657,2011,Bs
36,下山真二,右,.333,14,32,27,3,9,1,11.1,3,0,0,-,12,0,9,1,0,1,3,0,0,0,-,0,0,3,.379,.444,.824,2011,Bs
37,辻俊哉,右,.182,8,16,11,0,2,0,0.0,1,0,0,-,3,0,4,1,0,0,4,0,0,0,-,0,0,2,.250,.273,.523,2011,Bs
44,鈴木郁洋,右,.204,89,171,152,11,31,4,12.9,7,0,0,-,38,7,34,5,0,2,11,1,3,0,100.0,5,3,2,.238,.250,.488,2011,Bs
45,斉藤俊雄,右,.243,35,81,70,5,17,5,29.4,1,0,0,-,18,2,30,3,0,3,5,0,0,0,-,2,7,0,.303,.257,.560,2011,Bs
52,バルディリス,右,.267,137,544,479,49,128,7,5.5,16,1,18,12-4-2,200,66,72,38,1,19,3,5,2,4,33.3,13,0,12,.342,.418,.759,2011,Bs
53,野中信吾,両,.000,12,3,2,2,0,0,-,0,0,0,-,0,0,2,0,0,0,1,0,2,1,66.7,0,0,0,.000,.000,.000,2011,Bs
54,伊藤光,右,.156,66,188,160,15,25,1,4.0,7,0,2,2-0-0,38,11,57,11,0,2,14,1,3,2,60.0,5,3,0,.218,.238,.456,2011,Bs
55,Ｔ－岡田,左,.260,134,550,492,61,128,8,6.3,26,0,16,6-7-1,202,85,116,39,1,15,0,4,4,0,100.0,7,0,10,.331,.411,.741,2011,Bs
58,梶本勇介,両,.204,43,100,93,6,19,2,10.5,2,0,0,-,21,2,25,2,0,0,5,0,0,1,0.0,1,0,0,.221,.226,.447,2011,Bs
